human_sentiment_label,human_sentiment_score,human_affective_extremity,human_is_subjective,human_emotion_neutral,human_emotion_surprise,human_emotion_anger,human_emotion_joy,human_emotion_disgust,human_emotion_fear,human_emotion_sadness,llm_sentiment_label,llm_sentiment_score,llm_affective_extremity,llm_is_subjective,llm_emotion_neutral,llm_emotion_joy,llm_emotion_surprise,llm_emotion_anger,llm_emotion_disgust,llm_emotion_sadness,llm_emotion_fear
NEUTRAL,0.8968183994293213,0.103182,0,0.04265344887971878,0.536182165145874,0.11939886957406998,0.06402900069952011,0.08567091077566147,0.1126461997628212,0.039419420063495636,NEGATIVE,0.7308627367019653,0.782835,1,0.10693327337503433,0.08701819181442261,0.6021676659584045,0.05969899520277977,0.03519975766539574,0.04400533810257912,0.06497679650783539
NEUTRAL,0.8936224579811096,0.106378,0,0.00604300107806921,0.9041023850440979,0.014212084002792835,0.012271232903003693,0.0158877894282341,0.032808709889650345,0.014674806036055088,NEGATIVE,0.7874236106872559,0.826784,1,0.1463455706834793,0.1096479594707489,0.3431238532066345,0.10438132286071777,0.13046352565288544,0.0732252448797226,0.0928124338388443
NEUTRAL,0.9055832624435425,0.094417,0,0.22062939405441284,0.3953828811645508,0.08260218054056168,0.06945274025201797,0.10204096883535385,0.06578794121742249,0.06410383433103561,NEUTRAL,0.5321629643440247,0.467837,0,0.0016249031759798527,0.0018073745304718614,0.9893096685409546,0.0006958073936402798,0.0011952209752053022,0.0005696762818843126,0.004797318018972874
NEUTRAL,0.8713681697845459,0.128632,0,0.27848494052886963,0.2860974669456482,0.17038998007774353,0.04820307716727257,0.06140804663300514,0.05270111560821533,0.10271541029214859,NEGATIVE,0.8411769866943359,0.855984,1,0.00484929233789444,0.006933355238288641,0.9734853506088257,0.0035168284084647894,0.004963164683431387,0.002388292457908392,0.0038637288380414248
NEGATIVE,0.9655745029449463,0.972939,1,0.003137931227684021,0.9125342965126038,0.007296023890376091,0.06293026357889175,0.006517607718706131,0.006009266246110201,0.0015745976706966758,NEUTRAL,0.8532194495201111,0.146781,0,0.18218055367469788,0.09054319560527802,0.30066806077957153,0.09385064989328384,0.151894673705101,0.08037903159856796,0.10048382729291916
NEUTRAL,0.9513209462165833,0.048679,0,0.04197417572140694,0.7257964611053467,0.061043884605169296,0.04835798591375351,0.037899743765592575,0.045290667563676834,0.03963710367679596,NEUTRAL,0.838949978351593,0.16105,0,0.22664764523506165,0.12102517485618591,0.17360971868038177,0.12757454812526703,0.1318812370300293,0.09223710000514984,0.1270245909690857
NEUTRAL,0.9507078528404236,0.049292,0,0.12863722443580627,0.4899071455001831,0.07323931902647018,0.12455866485834122,0.06056496500968933,0.07180436700582504,0.05128837004303932,NEUTRAL,0.7928171753883362,0.207183,0,0.24674652516841888,0.08243357390165329,0.24736621975898743,0.0877215713262558,0.15195301175117493,0.06958788633346558,0.11419122666120529
NEUTRAL,0.9323076605796814,0.067692,0,0.12841182947158813,0.2727881073951721,0.1531091183423996,0.08094967901706696,0.1316111981868744,0.13998693227767944,0.09314309805631638,NEUTRAL,0.8568137288093567,0.143186,0,0.1089671403169632,0.1442095786333084,0.14715632796287537,0.1583171784877777,0.13623254001140594,0.1515015959739685,0.15361575782299042
NEUTRAL,0.9371770620346069,0.062823,0,0.011657762341201305,0.9637165069580078,0.006574051454663277,0.004823018796741962,0.004299769643694162,0.004917260259389877,0.004011667799204588,NEUTRAL,0.9048947691917419,0.095105,0,0.12727679312229156,0.1447046548128128,0.17335617542266846,0.13469891250133514,0.1503877192735672,0.13092631101608276,0.13864944875240326
NEUTRAL,0.699394702911377,0.300605,0,0.21311327815055847,0.2341201901435852,0.08691442757844925,0.22703418135643005,0.10484995692968369,0.07379647344350815,0.06017141789197922,NEUTRAL,0.8846414089202881,0.115359,0,0.10033224523067474,0.2568027973175049,0.18706460297107697,0.14739106595516205,0.10703413188457489,0.08427931368350983,0.11709590256214142
NEUTRAL,0.9410357475280762,0.058964,0,0.1478232592344284,0.7084283232688904,0.025843853130936623,0.021403050050139427,0.05816033482551575,0.027509989216923714,0.010831189341843128,NEUTRAL,0.7329515218734741,0.267048,0,0.06797125190496445,0.09620992094278336,0.13013708591461182,0.21729786694049835,0.13686050474643707,0.13972385227680206,0.21179957687854767
NEUTRAL,0.8999291062355042,0.100071,0,0.07448960095643997,0.29988566040992737,0.11840708553791046,0.1142485961318016,0.11971603333950043,0.14869114756584167,0.12456187605857849,NEUTRAL,0.547626256942749,0.452374,0,0.12092431634664536,0.14442110061645508,0.14722472429275513,0.14477305114269257,0.1456144154071808,0.15249031782150269,0.144552081823349
NEUTRAL,0.964674174785614,0.035326,0,0.798586905002594,0.1081128790974617,0.03478324040770531,0.017560360953211784,0.017227280884981155,0.01231970265507698,0.011409593746066093,NEUTRAL,0.8696327805519104,0.130367,0,0.1282365620136261,0.15250031650066376,0.1566743105649948,0.14277322590351105,0.12966464459896088,0.1398862898349762,0.15026459097862244
NEUTRAL,0.9358992576599121,0.064101,0,0.7397823333740234,0.18024089932441711,0.015904998406767845,0.01895133964717388,0.020324157550930977,0.01614122837781906,0.008655058220028877,NEUTRAL,0.5398793816566467,0.460121,0,0.13345623016357422,0.1799199879169464,0.1429295390844345,0.14706625044345856,0.13748185336589813,0.12479165941476822,0.13435448706150055
NEUTRAL,0.8590972423553467,0.140903,0,0.5988200902938843,0.2396520972251892,0.03598124906420708,0.033300455659627914,0.03558628261089325,0.03119993954896927,0.025459900498390198,NEUTRAL,0.7276285886764526,0.272371,0,0.13860613107681274,0.1581570953130722,0.14465513825416565,0.14197207987308502,0.13270598649978638,0.1423206925392151,0.1415828913450241
NEGATIVE,0.6435828804969788,0.669519,1,0.012216519564390182,0.8045632243156433,0.0156867578625679,0.0024635421577841043,0.05832110345363617,0.005401263479143381,0.10134763270616531,POSITIVE,0.6994694471359253,0.706919,1,0.13257957994937897,0.15261171758174896,0.14275452494621277,0.14032618701457977,0.14385367929935455,0.13728192448616028,0.1505923867225647
NEUTRAL,0.8864218592643738,0.113578,0,0.12931470572948456,0.18693408370018005,0.16411489248275757,0.14842593669891357,0.1551256626844406,0.11545621603727341,0.10062848776578903,NEUTRAL,0.5505309700965881,0.449469,0,0.1161782518029213,0.13534314930438995,0.15323254466056824,0.1443132758140564,0.1614033430814743,0.13406041264533997,0.15546903014183044
NEUTRAL,0.6013830304145813,0.398617,0,0.016146669164299965,0.03403468802571297,0.02733331173658371,0.02674083225429058,0.5800371170043945,0.03936275467276573,0.2763446271419525,NEUTRAL,0.9126636385917664,0.087336,0,0.09105610847473145,0.10739823430776596,0.24749065935611725,0.12417413294315338,0.154100701212883,0.1354212611913681,0.14035892486572266
NEUTRAL,0.90803462266922,0.091965,0,0.08920992910861969,0.27541959285736084,0.23828276991844177,0.11551868170499802,0.109432652592659,0.10419922322034836,0.06793724000453949,NEUTRAL,0.8637111783027649,0.136289,0,0.13838940858840942,0.15393920242786407,0.15459337830543518,0.1373797059059143,0.12544721364974976,0.13630595803260803,0.1539452075958252
NEGATIVE,0.6943507194519043,0.709611,1,0.025433937087655067,0.18104501068592072,0.03266829997301102,0.6963239908218384,0.0171488206833601,0.024854017421603203,0.022525861859321594,NEUTRAL,0.8671872019767761,0.132813,0,0.0738983079791069,0.13976940512657166,0.15142998099327087,0.18041644990444183,0.16855566203594208,0.14616085588932037,0.1397693008184433
NEUTRAL,0.4886505901813507,0.511349,0,0.10724354535341263,0.6543152332305908,0.02642628736793995,0.030942346900701523,0.04261951893568039,0.02832018956542015,0.11013282835483551,NEUTRAL,0.8158829212188721,0.184117,0,0.05638204887509346,0.20014050602912903,0.18047581613063812,0.1880435198545456,0.13654062151908875,0.10724125057458878,0.1311761736869812
NEUTRAL,0.7021673917770386,0.297833,0,0.1558372974395752,0.21109718084335327,0.1111944392323494,0.1093432605266571,0.11372456699609756,0.15275022387504578,0.14605295658111572,NEUTRAL,0.7994389533996582,0.200561,0,0.10087615996599197,0.13108858466148376,0.23288007080554962,0.1508292704820633,0.1425015926361084,0.11255244165658951,0.12927190959453583
NEUTRAL,0.7021673917770386,0.297833,0,0.1558372974395752,0.21109718084335327,0.1111944392323494,0.1093432605266571,0.11372456699609756,0.15275022387504578,0.14605295658111572,NEUTRAL,0.738859236240387,0.261141,0,0.09337429702281952,0.18229252099990845,0.137771874666214,0.1497495174407959,0.11890716105699539,0.09757185727357864,0.22033284604549408
NEGATIVE,0.8133347034454346,0.821852,1,0.31305888295173645,0.1493135392665863,0.10835431516170502,0.09160623699426651,0.1286619007587433,0.11631523817777634,0.09268985688686371,NEUTRAL,0.7739211320877075,0.226079,0,0.13808467984199524,0.147954523563385,0.1514129489660263,0.15780925750732422,0.12946921586990356,0.13172587752342224,0.14354349672794342
NEUTRAL,0.9893100261688232,0.01069,0,0.14032384753227234,0.4055563807487488,0.07274845987558365,0.129518061876297,0.1624443680047989,0.051313504576683044,0.03809531778097153,NEUTRAL,0.5587084293365479,0.441292,0,0.09456375986337662,0.03331371396780014,0.44403401017189026,0.07769010215997696,0.18608181178569794,0.05680840462446213,0.10750829428434372
NEUTRAL,0.9516092538833618,0.048391,0,0.08381780236959457,0.41505399346351624,0.09925533086061478,0.0805337131023407,0.1671961098909378,0.08119858801364899,0.0729445368051529,NEUTRAL,0.7718360424041748,0.228164,0,0.034795649349689484,0.012506873346865177,0.04831378161907196,0.45908862352371216,0.11272499710321426,0.06027150899171829,0.2722986042499542
NEUTRAL,0.9355787038803101,0.064421,0,0.12165281921625137,0.6086021065711975,0.07290437072515488,0.04322902858257294,0.04738654941320419,0.056627992540597916,0.04959710314869881,NEUTRAL,0.6826336979866028,0.317366,0,0.17506487667560577,0.04550489783287048,0.41746699810028076,0.07555312663316727,0.1530023217201233,0.0599924772977829,0.07341528683900833
NEUTRAL,0.945971667766571,0.054028,0,0.061382122337818146,0.554271399974823,0.14639043807983398,0.06049655005335808,0.05835244432091713,0.05946864187717438,0.05963854864239693,NEUTRAL,0.40688586235046387,0.593114,0,0.08835070580244064,0.12792758643627167,0.24878183007240295,0.10695967823266983,0.25516828894615173,0.06291837245225906,0.1098935529589653
NEUTRAL,0.8592144846916199,0.140786,0,0.030483737587928772,0.28510284423828125,0.04606320336461067,0.032790523022413254,0.5063692331314087,0.02611919492483139,0.07307121157646179,POSITIVE,0.5084955096244812,0.531827,1,0.12243441492319107,0.2759869396686554,0.3288235366344452,0.09277976304292679,0.053066883236169815,0.07204025238752365,0.05486813932657242
NEUTRAL,0.7520657181739807,0.247934,0,0.4737129509449005,0.21643881499767303,0.06798558682203293,0.10927730798721313,0.040865372866392136,0.04796617105603218,0.04375387355685234,NEUTRAL,0.47900277376174927,0.520997,0,0.07011575251817703,0.1609957069158554,0.3442985415458679,0.0835508331656456,0.22926770150661469,0.05000689625740051,0.06176464259624481
NEGATIVE,0.5105246305465698,0.530845,1,0.18396830558776855,0.33804917335510254,0.0908382385969162,0.07969781011343002,0.11510434001684189,0.1370319277048111,0.055310193449258804,NEUTRAL,0.7083051800727844,0.291695,0,0.04717632383108139,0.12318451702594757,0.47897690534591675,0.14298878610134125,0.10052964836359024,0.04751640558242798,0.05962735787034035
NEUTRAL,0.9016034007072449,0.098397,0,0.03255569189786911,0.8253490328788757,0.019568970426917076,0.02881992608308792,0.05618129298090935,0.022921763360500336,0.014603333547711372,NEUTRAL,0.6561139225959778,0.343886,0,0.046558402478694916,0.05702536553144455,0.2488657683134079,0.05494453012943268,0.430308073759079,0.04526716098189354,0.11703065782785416
NEUTRAL,0.8108249306678772,0.189175,0,0.03315037861466408,0.6969743967056274,0.019473308697342873,0.02220083214342594,0.18940897285938263,0.029331423342227936,0.009460664354264736,NEUTRAL,0.7242041230201721,0.275796,0,0.027545785531401634,0.06852426379919052,0.5811185240745544,0.06885802000761032,0.11977604031562805,0.04624584689736366,0.08793141692876816
NEUTRAL,0.8679490089416504,0.132051,0,0.25293871760368347,0.198031485080719,0.1100064367055893,0.12241791933774948,0.13220779597759247,0.09178659319877625,0.09261103719472885,NEUTRAL,0.7400587797164917,0.259941,0,0.09253403544425964,0.09827249497175217,0.5379077792167664,0.07130461186170578,0.1298091858625412,0.030583739280700684,0.0395880751311779
NEUTRAL,0.7575222253799438,0.242478,0,0.5123781561851501,0.31769073009490967,0.021877717226743698,0.05589019134640694,0.04066658392548561,0.03354153782129288,0.017955105751752853,NEUTRAL,0.7415589094161987,0.258441,0,0.046276822686195374,0.06454291939735413,0.4173818826675415,0.10329607874155045,0.19123302400112152,0.06193704158067703,0.11533226817846298
NEUTRAL,0.8746001720428467,0.1254,0,0.19724807143211365,0.12169677764177322,0.12834705412387848,0.12502479553222656,0.13330285251140594,0.16179069876670837,0.13258974254131317,NEUTRAL,0.9106006622314453,0.089399,0,0.06546879559755325,0.134748637676239,0.23418249189853668,0.16194793581962585,0.13411030173301697,0.12928307056427002,0.14025884866714478
NEUTRAL,0.5382828712463379,0.461717,0,0.015601306222379208,0.8844159841537476,0.02775380201637745,0.03172801807522774,0.010137714445590973,0.01805393025279045,0.012309285812079906,NEUTRAL,0.8669061660766602,0.133094,0,0.14072343707084656,0.14389580488204956,0.1370788961648941,0.14931608736515045,0.1387738585472107,0.13593557476997375,0.15427638590335846
NEUTRAL,0.9192501306533813,0.08075,0,0.09999381005764008,0.49633821845054626,0.07444900274276733,0.08244874328374863,0.12858684360980988,0.06623411923646927,0.05194931477308273,POSITIVE,0.9925671815872192,0.993147,1,0.2155000865459442,0.07250796258449554,0.42469537258148193,0.07547187060117722,0.09443140774965286,0.053351204842329025,0.06404214352369308
NEUTRAL,0.9566786289215088,0.043321,0,0.09451908618211746,0.5111218094825745,0.08901269733905792,0.1017371118068695,0.09746550023555756,0.05935368314385414,0.04679010063409805,POSITIVE,0.9899559020996094,0.990914,1,0.22766460478305817,0.0954575315117836,0.27854982018470764,0.12523213028907776,0.11562300473451614,0.0850057378411293,0.072467140853405
NEUTRAL,0.5640156269073486,0.435984,0,0.10892429202795029,0.7232182025909424,0.02926994115114212,0.022769920527935028,0.048155054450035095,0.033449653536081314,0.03421293571591377,NEUTRAL,0.8413562774658203,0.158644,0,0.12465271353721619,0.1386958807706833,0.4310780167579651,0.09878107905387878,0.06659047305583954,0.08336331695318222,0.05683848634362221
NEUTRAL,0.9032946228981018,0.096705,0,0.19303090870380402,0.13363030552864075,0.14742140471935272,0.1403462290763855,0.07371065020561218,0.2430037260055542,0.06885684281587601,NEUTRAL,0.6662867665290833,0.333713,0,0.1513994038105011,0.17946569621562958,0.18979991972446442,0.13501662015914917,0.11048053205013275,0.0662950947880745,0.16754277050495148
NEUTRAL,0.9449735879898071,0.055026,0,0.037358228117227554,0.9525327086448669,0.0021661382634192705,0.002158850897103548,0.0026002468075603247,0.001791326911188662,0.0013924894155934453,NEUTRAL,0.8186480402946472,0.181352,0,0.15211348235607147,0.17325785756111145,0.1719793677330017,0.16996285319328308,0.0817258208990097,0.15363213419914246,0.09732843935489655
NEUTRAL,0.9435020685195923,0.056498,0,0.7725481390953064,0.07439339905977249,0.043480243533849716,0.0168661717325449,0.02686638943850994,0.035558827221393585,0.03028683178126812,POSITIVE,0.5363351106643677,0.546008,1,0.13376209139823914,0.15006373822689056,0.26691126823425293,0.0788349062204361,0.23256908357143402,0.0637504905462265,0.07410848885774612
NEUTRAL,0.9066489338874817,0.093351,0,0.7751204967498779,0.056985579431056976,0.03438715636730194,0.027283884584903717,0.025715120136737823,0.04739728942513466,0.03311048820614815,NEUTRAL,0.8523260354995728,0.147674,0,0.15963046252727509,0.10081668943166733,0.5207814574241638,0.04689134284853935,0.07071945071220398,0.03605150803923607,0.065109021961689
NEUTRAL,0.7834196090698242,0.21658,0,0.06918977946043015,0.6370049118995667,0.0800967663526535,0.05348864942789078,0.05208056420087814,0.07607747614383698,0.03206190466880798,POSITIVE,0.4842844605445862,0.517698,1,0.11049579083919525,0.08842054009437561,0.3304521143436432,0.09007103741168976,0.17591141164302826,0.06622406095266342,0.13842499256134033
NEUTRAL,0.7197866439819336,0.280213,0,0.04489393159747124,0.590096116065979,0.0396876335144043,0.15578755736351013,0.07904470711946487,0.06271038204431534,0.02777971141040325,NEUTRAL,0.6304312944412231,0.369569,0,0.20719924569129944,0.11674265563488007,0.2846055328845978,0.08338093012571335,0.1649341881275177,0.0614466667175293,0.08169075846672058
NEUTRAL,0.8856714367866516,0.114329,0,0.012917401269078255,0.8448532819747925,0.006362821441143751,0.11761928349733353,0.007940945215523243,0.006272898055613041,0.004033463075757027,NEUTRAL,0.6635351777076721,0.336465,0,0.2323978692293167,0.16165196895599365,0.19059216976165771,0.10780219733715057,0.12979242205619812,0.0853993222117424,0.09236401319503784
NEUTRAL,0.9017045497894287,0.098295,0,0.5235400199890137,0.2239702194929123,0.05551682785153389,0.028077175840735435,0.03711465373635292,0.06506343185901642,0.06671768426895142,NEUTRAL,0.6983550786972046,0.301645,0,0.13363419473171234,0.15765811502933502,0.444009393453598,0.041734758764505386,0.08458691090345383,0.03249993920326233,0.10587680339813232
